original_value,cleaned_value,status,justification,similarity_score,source_column
PRINCE EDWARD ISLAND 2014 INC.|PRINCE EDWARD ISLAND 2014 INC.,Prince Edward Island Trails Inc.|Prince Edward Island Trails Inc.,review,fuzzy_blocked_match with similarity score 86.04. Manual review required before correction.,86.04,recipient_legal_name
CORPORATION OF THE MUNICIPALITY OF BRIGHTON (THE),CORPORATION OF THE MUNICIPALITY OF MEAFORD (THE),review,fuzzy_blocked_match with similarity score 86.02. Manual review required before correction.,86.02,recipient_legal_name
CORPORATION OF THE TOWNSHIP OF ENNISKILLEN (THE),CORPORATION OF THE TOWNSHIP OF WEST LINCOLN (THE),review,fuzzy_blocked_match with similarity score 86.02. Manual review required before correction.,86.02,recipient_legal_name
Société d'aide au développement de la collectivité de Baie-des-Chaleurs|Société d'aide au développement de la collectivité de Baie-des-Chaleurs,Société d'aide au développement de la collectivité de la Haute-Gaspésie|Société d'aide au développement de la collectivité de la Haute-Gaspésie,review,fuzzy_blocked_match with similarity score 86.01. Manual review required before correction.,86.01,recipient_legal_name
Société d'aide au développement des collectivités des Laurentides inc.|Société d'aide au développement des collectivités des Laurentides inc.,Société d'aide au développement de la collectivité de Lac St-Jean Est inc.|Société d'aide au développement de la collectivité de Lac St-Jean Est inc.,review,fuzzy_blocked_match with similarity score 86.01. Manual review required before correction.,86.01,recipient_legal_name
ASSOCIATION DES BÉNÉVOLES DU CHSLD VIGI DE L'OUTAOUAIS INC.,ASSOCIATION DES BÉNÉVOLES DU CHSLD VIGI BROSSARD INC.,review,fuzzy_blocked_match with similarity score 86.0. Manual review required before correction.,86.0,recipient_legal_name
CONSEIL MONTÉRÉGIEN DE LA CULTURE ET DES COMMUNICATIONS,CONSEIL DE LA CULTURE ET DES COMMUNICATIONS DE LA MAURICIE,review,fuzzy_blocked_match with similarity score 86.0. Manual review required before correction.,86.0,recipient_legal_name
Les Entreprises TIKI inc.|Les Entreprises TIKI inc.,Les Entreprises Arpin inc.|Les Entreprises Arpin inc.,review,fuzzy_blocked_match with similarity score 86.0. Manual review required before correction.,86.0,recipient_legal_name
Les Industries Rilec inc. | Les Industries Rilec inc.,Les Industries Norjac inc.|Les Industries Norjac inc.,review,fuzzy_blocked_match with similarity score 86.0. Manual review required before correction.,86.0,recipient_legal_name
MINWAASHIN LODGE - INDIGENOUS WOMEN'S SUPPORT CENTRE,MINWAASHIN LODGE - ABORIGINAL WOMEN'S SUPPORT CENTRE,review,fuzzy_blocked_match with similarity score 86.0. Manual review required before correction.,86.0,recipient_legal_name
THE CORPORATION OF THE MUNICIPALITY OF CLARINGTON,THE CORPORATION OF THE MUNICIPALITY OF CHATHAM-KENT,review,fuzzy_blocked_match with similarity score 86.0. Manual review required before correction.,86.0,recipient_legal_name
Village de Saint-François|Village de Saint-François,Village de Saint-Antoine|Village de Saint-Antoine,review,fuzzy_blocked_match with similarity score 86.0. Manual review required before correction.,86.0,recipient_legal_name
CORPORATION OF THE MUNICIPALITY OF CENTRE HASTINGS (THE),CORPORATION OF THE MUNICIPALITY OF GREY HIGHLANDS (THE),review,fuzzy_blocked_match with similarity score 85.98. Manual review required before correction.,85.98,recipient_legal_name
CORPORATION OF THE MUNICIPALITY OF WEST NIPISSING (THE),CORPORATION OF THE MUNICIPALITY OF CENTRE HASTINGS (THE),review,fuzzy_blocked_match with similarity score 85.98. Manual review required before correction.,85.98,recipient_legal_name
Corporation de développement économique de St-Agapit,Corporation de développement économique de La Pocatière,review,fuzzy_blocked_match with similarity score 85.98. Manual review required before correction.,85.98,recipient_legal_name
Les Entreprises Bertrand et Louise Brodeur inc.,Les Entreprises PNH inc.|Les Entreprises PNH inc.,review,fuzzy_blocked_match with similarity score 85.95. Manual review required before correction.,85.95,recipient_legal_name
Sierra Custom Foods Limited,Sierra Custom Foods Inc.,review,fuzzy_blocked_match with similarity score 85.95. Manual review required before correction.,85.95,recipient_legal_name
Ville de Montréal - Arrondissement de Saint-Laurent|Ville de Montréal - Arrondissement de Saint-Laurent,"VILLE DE MONTREAL - ARRONDISSEMENT DE VERDUN, MAISON NIVARD-DE SAINT-DIZIER, MUSÉE ET SITE ARCHÉOLOGIQUE",review,fuzzy_blocked_match with similarity score 85.95. Manual review required before correction.,85.95,recipient_legal_name
YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF VANCOUVER,YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF HALIFAX,review,fuzzy_blocked_match with similarity score 85.95. Manual review required before correction.,85.95,recipient_legal_name
Advanced Educational Systems Inc.|Advanced Educational Systems Inc.,Advanced Extraction Systems Inc.|Advanced Extraction Systems Inc.,review,fuzzy_blocked_match with similarity score 85.94. Manual review required before correction.,85.94,recipient_legal_name
ROGERS PUBLISHING LIMITED / ÉDITIONS ROGERS LIMITÉE - TODAY'S PARENT,ROGERS PUBLISHING LIMITED / ÉDITIONS ROGERS LIMITÉE - CHATELAINE (ENG),review,fuzzy_blocked_match with similarity score 85.94. Manual review required before correction.,85.94,recipient_legal_name
La société d'aide au développement des collectivités (SADC) de Gaspé,La Société d'aide au développement des collectivités du Haut-Saguenay,review,fuzzy_blocked_match with similarity score 85.93. Manual review required before correction.,85.93,recipient_legal_name
Société d'Aide au Développement des Collectivités des Laurentides inc.,Société d'aide au développement de la collectivité de Lac St-Jean Est inc.,review,fuzzy_blocked_match with similarity score 85.92. Manual review required before correction.,85.92,recipient_legal_name
Corporation de développement économique communautaire de Sherbrooke (CDEC),CORPORATION DE DÉVELOPPEMENT ÉCONOMIQUE ET COMMUNAUTAIRE DE SAINT-THURIBE INC.,review,fuzzy_blocked_match with similarity score 85.91. Manual review required before correction.,85.91,recipient_legal_name
CORPORATION OF THE TOWNSHIP OF NORTH GRENVILLE,CORPORATION OF THE TOWNSHIP OF NORTH DUNDAS (THE),review,fuzzy_blocked_match with similarity score 85.89. Manual review required before correction.,85.89,recipient_legal_name
"Newfoundland and Labrador Deaf Sports Association, Inc.|Newfoundland and Labrador Deaf Sports Association, Inc.",Newfoundland and Labrador Outfitters Association Inc.|Newfoundland and Labrador Outfitters Association Inc.,review,fuzzy_blocked_match with similarity score 85.85. Manual review required before correction.,85.85,recipient_legal_name
1198189 ONTARIO INC. - SKITRAX MAGAZINE,1198189 ONTARIO INC. - PEDAL MAGAZINE,review,fuzzy_blocked_match with similarity score 85.81. Manual review required before correction.,85.81,recipient_legal_name
Collège communautaire du Nouveau-Brunswick-Bathurst,COLLÈGE COMMUNAUTAIRE DU NOUVEAU-BRUNSWICK (CCNB) - INNOV,review,fuzzy_blocked_match with similarity score 85.81. Manual review required before correction.,85.81,recipient_legal_name
G2 Innovation Inc.,Gravel Innovation inc.,review,fuzzy_blocked_match with similarity score 85.81. Manual review required before correction.,85.81,recipient_legal_name
HORSE PUBLICATIONS GROUP INC. - HORSE-CANADA.COM,HORSE PUBLICATIONS GROUP INC. - HORSE SPORT,review,fuzzy_blocked_match with similarity score 85.81. Manual review required before correction.,85.81,recipient_legal_name
NORTHERN NATIVE BROADCASTING - TERRACE,NORTHERN NATIVE BROADCASTING YUKON,review,fuzzy_blocked_match with similarity score 85.81. Manual review required before correction.,85.81,recipient_legal_name
West Broadway Development Corporation,WEST POINT DEVELOPMENT CORPORATION,review,fuzzy_blocked_match with similarity score 85.81. Manual review required before correction.,85.81,recipient_legal_name
10100530 Manitoba Ltd.,10183543 Manitoba Ltd.,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
AMG FOUNDATION,ARC FOUNDATION,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
AQS inc.,ADS inc.,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
AVT Farms Ltd.,Almet Farms Ltd.,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Andrew Dawson,Andrew Davidson,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
BLACK LAKE FIRST NATION,BEARSKIN LAKE FIRST NATION,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
"BRAUER, Michael","Barber, Michael",review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
"BRETON, Sophie","BERGERON, Sophie",review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
"BROUND, Michael","Brudno, Michael",review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Benbie Holsteins Limited,Belcher Holsteins Limited,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Benrise Farms Ltd.,Bensview Farms Ltd.,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
"Best, Andrew J","BENNET, Andrew J",review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
"Bilodeau, Kara","BILODEAU, ARIANE",review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
"Bouchard, Maude","Bouchard, Maïté",review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
"Bouchard, Maxim","Bouchard, Maïté",review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Brenhar Farms Inc.,Brenford Farms Inc.,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
C & C Ranch Ltd.,C L Ranches Ltd.,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
CANADIAN VEDIC CENTRE,CANADIAN MUSIC CENTRE,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
COMITÉ DE DÉVELOPPEMENT LOCAL DE PIOPOLIS,Comité de développement local de Cap-aux-Os,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
CORPORATION OF THE TOWN OF AJAX,CORPORATION OF THE TOWN OF PERTH,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
CORPORATION OF THE TOWN OF GODERICH,CORPORATION OF THE TOWN OF PETROLIA,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
CORPORATION OF THE TOWN OF GORE BAY,CORPORATION OF THE TOWN OF ST. MARYS,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
CORPORATION OF THE TOWN OF SHELBURNE (THE),CORPORATION OF THE TOWN OF AURORA (THE),review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
CORPORATION OF THE TOWNSHIP OF ESQUIMALT,CORPORATION OF THE TOWNSHIP OF TEHKUMMAH (THE),review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
CORPORATION OF THE TOWNSHIP OF WOOLWICH (THE),CORPORATION OF THE TOWNSHIP OF SCUGOG (THE),review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
CORPORATION OF THE VILLAGE OF WARFIELD (THE),CORPORATION OF THE VILLAGE OF ZEBALLOS (THE),review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
CORPORATION OF THE VILLAGE OF WESTPORT,CORPORATION OF THE VILLAGE OF SALMO (THE),review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
COTE FIRST NATION,Cheam First Nation,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Cameron Wheelan,Carmen Whelan,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Canadian Vintners Association,CANADIAN TENNIS ASSOCIATION,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Canton de Gore,Canton de Hope,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Centre communautaire Sainte-Brigide,Centre communautaire Saint-Rémi inc.,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Centre d'action Bénévole des Basques Inc.,Centre d'action bénévole D'Autray inc.,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Centre d'action bénévole Soulanges,Centre d'action bénévole Laurentides,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Centre d'action bénévole de Beauharnois,Centre d'action bénévole de Charlevoix,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Centre d'action bénévole de Nicolet Inc.,Centre d'action bénévole de Granby inc.,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
Ceritar Technologies inc.,Crypto4A Technologies Inc.,review,fuzzy_blocked_match with similarity score 85.71. Manual review required before correction.,85.71,recipient_legal_name
